,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
5396,Earth,0,F/1099/S,TRAPPIST-1e,40.0,0,0.0,0.0,56.0,1.0,642.0
5397,Earth,0,F/1099/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,838.0,193.0
5398,Earth,0,F/1100/S,TRAPPIST-1e,25.0,0,0.0,0.0,1037.0,8.0,1.0
5399,Europa,0,C/181/P,TRAPPIST-1e,42.0,0,0.0,1871.0,0.0,570.0,199.0
5400,Earth,1,G/936/S,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0
5401,Europa,1,B/193/P,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0
5402,Europa,1,B/193/P,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0
5403,Europa,1,B/194/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0
5404,Europa,1,B/194/P,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0
5405,Earth,0,G/937/S,TRAPPIST-1e,47.0,0,0.0,868.0,0.0,4.0,0.0
5406,Mars,0,F/1197/P,55 Cancri e,23.0,0,610.0,858.0,75.0,1358.0,0.0
5407,Europa,1,C/217/S,55 Cancri e,61.0,0,0.0,0.0,0.0,0.0,0.0
5408,Earth,0,F/1102/S,TRAPPIST-1e,21.0,0,0.0,128.0,209.0,4.0,383.0
5409,Earth,0,F/1199/P,PSO J318.5-22,46.0,0,559.0,25.0,0.0,22.0,765.0
5410,Earth,0,G/926/P,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,907.0
5411,Earth,0,G/938/S,TRAPPIST-1e,15.0,0,0.0,706.0,0.0,0.0,0.0
5412,Europa,0,B/195/P,TRAPPIST-1e,33.0,0,2233.0,6408.0,0.0,23.0,273.0
5413,Europa,1,B/195/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0
5414,Europa,1,B/195/P,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0
5415,Earth,0,F/1200/P,55 Cancri e,21.0,0,0.0,0.0,0.0,1.0,594.0
5416,Earth,0,F/1201/P,55 Cancri e,43.0,0,0.0,1197.0,0.0,223.0,1.0
5417,Earth,0,F/1104/S,PSO J318.5-22,34.0,0,571.0,0.0,0.0,0.0,0.0
5418,Earth,0,G/928/P,PSO J318.5-22,47.0,0,14.0,3.0,0.0,1720.0,0.0
5419,Mars,0,F/1105/S,TRAPPIST-1e,27.0,0,850.0,0.0,681.0,1.0,0.0
5420,Europa,0,C/218/S,TRAPPIST-1e,46.0,0,0.0,1068.0,945.0,2587.0,811.0
5421,Earth,0,G/941/S,TRAPPIST-1e,46.0,0,183.0,7.0,637.0,182.0,5.0
5422,Europa,0,B/196/P,55 Cancri e,40.0,0,0.0,3338.0,0.0,6344.0,199.0
5423,Europa,1,E/375/S,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0
5424,Europa,0,D/182/P,TRAPPIST-1e,45.0,0,0.0,1202.0,149.0,1472.0,3379.0
5425,Earth,0,F/1106/S,PSO J318.5-22,19.0,0,0.0,95.0,595.0,0.0,0.0
5426,Mars,0,F/1107/S,TRAPPIST-1e,32.0,0,6769.0,0.0,0.0,113.0,1.0
5427,Earth,1,F/1108/S,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0
5428,Earth,0,F/1203/P,TRAPPIST-1e,40.0,0,661.0,0.0,830.0,0.0,6.0
5429,Mars,0,D/175/S,TRAPPIST-1e,44.0,0,815.0,219.0,22.0,0.0,0.0
5430,Earth,1,G/933/P,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
5431,Earth,0,F/1109/S,TRAPPIST-1e,22.0,0,514.0,0.0,2.0,129.0,583.0
5432,Earth,0,G/934/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
5433,Earth,0,F/1204/P,TRAPPIST-1e,18.0,0,0.0,3.0,41.0,359.0,393.0
5434,Earth,0,F/1204/P,TRAPPIST-1e,53.0,0,751.0,0.0,0.0,7.0,0.0
5435,Earth,0,F/1205/P,TRAPPIST-1e,22.0,0,104.0,511.0,254.0,425.0,4.0
5436,Earth,0,F/1205/P,TRAPPIST-1e,46.0,0,0.0,98.0,2077.0,0.0,0.0
5437,Earth,1,G/935/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
5438,Earth,0,E/366/P,TRAPPIST-1e,31.0,0,0.0,1489.0,68.0,6.0,0.0
5439,Europa,0,A/54/P,55 Cancri e,36.0,0,1.0,4058.0,95.0,0.0,2109.0
5440,Europa,0,A/54/P,55 Cancri e,46.0,0,35.0,3953.0,0.0,2108.0,0.0
5441,Earth,1,G/943/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
5442,Earth,0,G/943/S,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0
5443,Earth,1,G/943/S,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0
5444,Earth,1,G/943/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
5445,Earth,1,G/943/S,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
5446,Earth,1,G/943/S,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0
5447,Earth,1,G/936/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
5448,Mars,0,D/176/S,TRAPPIST-1e,17.0,0,513.0,0.0,669.0,0.0,0.0
5449,Mars,1,D/176/S,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0
5450,Mars,1,D/176/S,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0
5451,Mars,0,D/176/S,TRAPPIST-1e,27.0,0,89.0,888.0,51.0,5.0,0.0
5452,Mars,1,D/176/S,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0
5453,Mars,0,D/176/S,TRAPPIST-1e,15.0,0,2309.0,0.0,1142.0,1.0,10.0
5454,Mars,1,D/176/S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0
5455,Earth,0,G/937/P,TRAPPIST-1e,31.0,0,1.0,0.0,7.0,0.0,387.0
5456,Mars,1,F/1111/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
5457,Earth,0,G/938/P,TRAPPIST-1e,21.0,0,3553.0,5.0,0.0,0.0,2.0
5458,Europa,1,B/221/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0
5459,Earth,0,F/1112/S,TRAPPIST-1e,45.0,0,112.0,406.0,198.0,0.0,0.0
5460,Europa,0,C/183/P,55 Cancri e,44.0,0,0.0,496.0,99.0,317.0,5615.0
5461,Earth,1,G/939/P,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0
5462,Earth,1,G/944/S,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0
5463,Earth,1,G/940/P,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0
5464,Europa,0,B/198/P,TRAPPIST-1e,43.0,0,0.0,8808.0,0.0,580.0,0.0
5465,Earth,1,E/367/P,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0
5466,Earth,0,G/945/S,TRAPPIST-1e,53.0,0,0.0,68.0,0.0,920.0,4.0
5467,Earth,0,G/941/P,TRAPPIST-1e,21.0,0,621.0,0.0,0.0,0.0,0.0
5468,Earth,0,F/1113/S,TRAPPIST-1e,23.0,0,0.0,21.0,0.0,0.0,716.0
5469,Earth,0,Unknown,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0
5470,Earth,0,F/1206/P,TRAPPIST-1e,19.0,0,546.0,11.0,0.0,325.0,218.0
5471,Earth,1,G/946/S,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0
5472,Europa,1,B/222/S,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0
5473,Earth,0,F/1114/S,TRAPPIST-1e,62.0,0,761.0,15.0,0.0,0.0,0.0
5474,Europa,1,C/219/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
5475,Earth,1,G/946/P,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0
5476,Europa,1,C/220/S,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0
5477,Europa,1,C/220/S,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
5478,Earth,1,G/947/S,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0
5479,Earth,0,E/369/P,55 Cancri e,24.0,0,0.0,30.0,835.0,0.0,0.0
5480,Mars,0,E/376/S,TRAPPIST-1e,27.0,1,149.0,0.0,890.0,9.0,0.0
5481,Earth,0,F/1115/S,TRAPPIST-1e,33.0,0,36.0,0.0,0.0,1415.0,0.0
5482,Earth,0,E/377/S,TRAPPIST-1e,28.0,0,229.0,761.0,0.0,0.0,6.0
5483,Earth,0,F/1208/P,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,1104.0
5484,Earth,0,E/370/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,727.0,260.0
5485,Earth,0,F/1117/S,TRAPPIST-1e,36.0,0,0.0,75.0,106.0,0.0,1903.0
5486,Earth,0,F/1209/P,TRAPPIST-1e,64.0,0,0.0,623.0,1827.0,0.0,0.0
5487,Earth,0,G/949/P,PSO J318.5-22,41.0,0,0.0,0.0,687.0,0.0,65.0
5488,Europa,1,B/199/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
5489,Europa,1,B/199/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
5490,Europa,0,E/378/S,TRAPPIST-1e,27.0,0,0.0,2.0,64.0,139.0,3831.0
5491,Earth,0,G/948/S,55 Cancri e,22.0,0,483.0,0.0,0.0,304.0,21.0
5492,Earth,0,E/371/P,TRAPPIST-1e,23.0,0,0.0,456.0,2624.0,912.0,8.0
5493,Mars,0,F/1118/S,TRAPPIST-1e,40.0,0,7.0,0.0,6.0,1206.0,88.0
5494,Mars,1,F/1118/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
5495,Mars,0,F/1118/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
5496,Earth,0,G/949/S,TRAPPIST-1e,27.0,0,0.0,1774.0,0.0,17.0,13.0
5497,Earth,0,G/950/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0
5498,Earth,0,F/1210/P,TRAPPIST-1e,17.0,0,0.0,566.0,18.0,318.0,0.0
5499,Earth,0,F/1212/P,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,1501.0,24.0
5500,Earth,0,E/379/S,TRAPPIST-1e,62.0,0,104.0,53.0,194.0,436.0,0.0
5501,Earth,1,G/952/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0
5502,Earth,0,F/1120/S,55 Cancri e,24.0,0,0.0,1369.0,848.0,0.0,0.0
5503,Earth,1,G/953/S,PSO J318.5-22,51.0,0,0.0,0.0,0.0,0.0,0.0
5504,Earth,0,E/381/S,TRAPPIST-1e,49.0,0,20.0,0.0,0.0,769.0,0.0
5505,Mars,0,D/184/P,TRAPPIST-1e,52.0,0,1364.0,131.0,444.0,0.0,0.0
5506,Mars,1,F/1213/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0
5507,Mars,1,F/1213/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0
5508,Earth,0,F/1121/S,TRAPPIST-1e,17.0,0,0.0,0.0,1552.0,0.0,0.0
5509,Europa,1,B/224/S,55 Cancri e,47.0,0,0.0,0.0,0.0,0.0,0.0
5510,Mars,1,F/1122/S,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0
5511,Earth,1,G/953/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0
5512,Earth,0,F/1214/P,TRAPPIST-1e,17.0,0,18.0,10.0,73.0,0.0,1049.0
5513,Earth,0,F/1123/S,TRAPPIST-1e,41.0,0,8.0,532.0,0.0,0.0,100.0
5514,Earth,0,F/1123/S,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,507.0,909.0
5515,Earth,0,F/1123/S,TRAPPIST-1e,29.0,0,0.0,2395.0,7.0,20.0,6.0
5516,Earth,0,G/954/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,888.0,0.0
5517,Earth,1,G/954/S,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0
5518,Earth,0,G/954/S,TRAPPIST-1e,32.0,0,4518.0,914.0,0.0,93.0,0.0
5519,Earth,0,G/954/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,1818.0
5520,Earth,0,G/954/S,TRAPPIST-1e,25.0,0,0.0,0.0,892.0,0.0,0.0
5521,Mars,0,F/1216/P,TRAPPIST-1e,24.0,0,10.0,49.0,0.0,1497.0,10.0
5522,Mars,1,E/373/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
5523,Earth,0,E/374/P,PSO J318.5-22,50.0,0,781.0,2.0,0.0,61.0,0.0
5524,Earth,0,F/1217/P,TRAPPIST-1e,51.0,0,201.0,574.0,40.0,0.0,11.0
5525,Mars,0,F/1218/P,55 Cancri e,27.0,0,1331.0,0.0,0.0,0.0,0.0
5526,Mars,0,F/1218/P,TRAPPIST-1e,35.0,0,750.0,0.0,0.0,0.0,1065.0
5527,Earth,0,G/954/P,TRAPPIST-1e,48.0,0,0.0,0.0,790.0,2368.0,1292.0
5528,Earth,1,G/955/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
5529,Earth,1,G/955/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0
5530,Earth,1,G/957/S,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0
5531,Europa,0,C/221/S,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0
5532,Earth,1,G/958/S,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0
5533,Mars,1,F/1220/P,TRAPPIST-1e,62.0,0,0.0,0.0,0.0,0.0,0.0
5534,Mars,1,F/1220/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
5535,Mars,1,F/1220/P,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0
5536,Earth,0,F/1221/P,55 Cancri e,15.0,0,0.0,40.0,0.0,0.0,839.0
5537,Mars,0,D/177/S,PSO J318.5-22,34.0,0,162.0,0.0,690.0,28.0,0.0
5538,Earth,0,E/376/P,TRAPPIST-1e,34.0,0,223.0,0.0,13.0,514.0,41.0
5539,Earth,0,G/959/S,TRAPPIST-1e,23.0,0,16.0,687.0,1.0,1.0,0.0
5540,Earth,0,G/957/P,TRAPPIST-1e,51.0,0,0.0,0.0,207.0,347.0,262.0
5541,Earth,1,G/960/S,PSO J318.5-22,63.0,0,0.0,0.0,0.0,0.0,0.0
5542,Earth,0,F/1126/S,TRAPPIST-1e,42.0,0,84.0,392.0,300.0,0.0,0.0
5543,Earth,0,F/1127/S,55 Cancri e,19.0,0,0.0,716.0,0.0,0.0,0.0
5544,Earth,1,G/961/S,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0
5545,Earth,1,G/961/S,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0
5546,Earth,1,G/963/S,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0
5547,Europa,0,D/185/P,TRAPPIST-1e,36.0,0,0.0,6.0,0.0,1.0,1407.0
5548,Earth,0,E/382/S,TRAPPIST-1e,32.0,0,0.0,0.0,39.0,0.0,749.0
5549,Earth,0,E/383/S,TRAPPIST-1e,19.0,0,2.0,3.0,450.0,204.0,0.0
5550,Europa,0,A/55/P,55 Cancri e,26.0,0,0.0,2427.0,15.0,5.0,0.0
5551,Earth,0,F/1223/P,TRAPPIST-1e,33.0,0,48.0,94.0,756.0,308.0,0.0
5552,Earth,1,G/959/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0
5553,Earth,0,F/1224/P,TRAPPIST-1e,22.0,0,0.0,0.0,859.0,62.0,0.0
5554,Earth,0,G/960/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0
5555,Mars,1,F/1129/S,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0
5556,Earth,0,F/1225/P,TRAPPIST-1e,51.0,0,152.0,55.0,25.0,74.0,289.0
5557,Europa,0,B/226/S,TRAPPIST-1e,29.0,0,0.0,1644.0,0.0,0.0,3780.0
5558,Europa,0,B/226/S,TRAPPIST-1e,16.0,0,0.0,2002.0,0.0,96.0,69.0
5559,Europa,0,B/226/S,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,241.0,4757.0
5560,Europa,0,B/201/P,55 Cancri e,24.0,0,0.0,2421.0,0.0,725.0,2300.0
5561,Europa,0,B/201/P,TRAPPIST-1e,23.0,0,0.0,109.0,0.0,4810.0,25.0
5562,Europa,1,B/201/P,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0
5563,Europa,0,B/201/P,55 Cancri e,49.0,0,0.0,1264.0,0.0,5474.0,104.0
5564,Europa,1,B/201/P,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0
5565,Europa,0,B/201/P,55 Cancri e,35.0,0,4.0,3857.0,324.0,899.0,375.0
5566,Europa,0,B/201/P,55 Cancri e,43.0,0,0.0,1706.0,0.0,274.0,2056.0
5567,Earth,0,E/377/P,TRAPPIST-1e,20.0,0,149.0,25.0,559.0,21.0,33.0
5568,Europa,1,B/227/S,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0
5569,Europa,0,B/227/S,TRAPPIST-1e,28.0,0,0.0,1014.0,0.0,2463.0,517.0
5570,Europa,1,B/227/S,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0
5571,Europa,0,A/56/P,55 Cancri e,39.0,0,0.0,0.0,0.0,1854.0,171.0
5572,Mars,0,F/1131/S,TRAPPIST-1e,34.0,0,1547.0,485.0,97.0,59.0,0.0
5573,Earth,0,G/962/P,TRAPPIST-1e,29.0,0,89.0,1725.0,0.0,0.0,3.0
5574,Earth,0,E/384/S,55 Cancri e,14.0,0,0.0,0.0,52.0,0.0,0.0
5575,Earth,1,G/967/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
5576,Earth,0,E/385/S,TRAPPIST-1e,30.0,0,628.0,0.0,544.0,0.0,126.0
5577,Earth,0,E/386/S,TRAPPIST-1e,27.0,0,72.0,914.0,0.0,0.0,7.0
5578,Earth,1,G/969/S,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0
5579,Earth,1,G/970/S,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0
5580,Earth,1,G/970/S,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0
5581,Earth,0,G/970/S,PSO J318.5-22,47.0,0,163.0,2.0,11.0,593.0,0.0
5582,Mars,0,E/387/S,TRAPPIST-1e,19.0,0,300.0,5.0,642.0,0.0,0.0
5583,Europa,1,E/388/S,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0
5584,Mars,0,D/180/S,TRAPPIST-1e,19.0,0,758.0,425.0,0.0,0.0,0.0
5585,Mars,1,F/1132/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0
5586,Earth,0,E/378/P,TRAPPIST-1e,32.0,0,0.0,5.0,0.0,64.0,0.0
5587,Earth,0,F/1133/S,55 Cancri e,21.0,0,423.0,0.0,172.0,0.0,0.0
5588,Mars,0,F/1134/S,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0
5589,Mars,0,E/390/S,TRAPPIST-1e,13.0,0,157.0,0.0,1199.0,0.0,14.0
5590,Mars,0,E/391/S,TRAPPIST-1e,25.0,0,2093.0,0.0,6.0,0.0,0.0
5591,Mars,0,E/392/S,TRAPPIST-1e,33.0,0,836.0,0.0,155.0,31.0,0.0
5592,Mars,0,F/1135/S,TRAPPIST-1e,27.0,0,1379.0,0.0,414.0,0.0,805.0
5593,Earth,0,E/379/P,TRAPPIST-1e,21.0,0,12.0,0.0,0.0,1658.0,0.0
5594,Europa,1,B/203/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0
5595,Europa,1,B/203/P,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0
5596,Europa,0,B/203/P,55 Cancri e,58.0,1,2.0,3862.0,0.0,1482.0,73.0
5597,Europa,0,D/181/S,TRAPPIST-1e,29.0,0,1.0,2809.0,97.0,61.0,1227.0
5598,Europa,1,D/181/S,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0
5599,Europa,0,C/222/S,TRAPPIST-1e,28.0,0,0.0,4780.0,1761.0,1.0,247.0
5600,Europa,0,C/222/S,TRAPPIST-1e,29.0,0,3215.0,1211.0,4.0,7.0,417.0
5601,Europa,1,C/222/S,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0
5602,Mars,0,F/1228/P,55 Cancri e,23.0,0,112.0,1184.0,143.0,2.0,585.0
5603,Earth,0,G/964/P,TRAPPIST-1e,22.0,0,0.0,40.0,689.0,0.0,79.0
5604,Earth,1,G/965/P,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0
5605,Earth,0,G/965/P,TRAPPIST-1e,38.0,0,0.0,784.0,0.0,0.0,0.0
5606,Earth,0,G/965/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
5607,Earth,0,F/1229/P,TRAPPIST-1e,27.0,0,17.0,0.0,0.0,49.0,867.0
5608,Earth,1,G/972/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
5609,Earth,0,F/1137/S,55 Cancri e,37.0,0,0.0,698.0,0.0,0.0,6.0
5610,Earth,0,G/972/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
5611,Europa,1,B/229/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0
5612,Mars,0,F/1230/P,TRAPPIST-1e,47.0,0,448.0,0.0,891.0,0.0,235.0
5613,Earth,0,F/1138/S,TRAPPIST-1e,34.0,0,0.0,11.0,610.0,591.0,769.0
5614,Mars,0,F/1139/S,TRAPPIST-1e,43.0,0,1086.0,4.0,202.0,401.0,0.0
5615,Mars,1,D/186/P,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0
5616,Europa,1,E/380/P,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0
5617,Mars,0,D/182/S,TRAPPIST-1e,33.0,0,3090.0,0.0,808.0,0.0,0.0
5618,Europa,0,B/230/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
5619,Europa,0,B/230/S,55 Cancri e,57.0,0,200.0,9.0,0.0,0.0,24133.0
5620,Europa,0,B/230/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
5621,Europa,0,B/230/S,TRAPPIST-1e,46.0,0,0.0,3259.0,761.0,4423.0,0.0
5622,Europa,0,C/223/S,55 Cancri e,19.0,0,0.0,0.0,0.0,2.0,9.0
5623,Mars,0,F/1140/S,TRAPPIST-1e,27.0,0,441.0,0.0,397.0,471.0,0.0
5624,Earth,0,F/1140/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
5625,Mars,0,F/1140/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
5626,Mars,0,F/1233/P,TRAPPIST-1e,25.0,1,1442.0,0.0,0.0,0.0,13.0
5627,Mars,1,F/1233/P,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0
5628,Mars,0,D/187/P,PSO J318.5-22,38.0,0,1208.0,0.0,13.0,38.0,0.0
5629,Mars,0,E/381/P,TRAPPIST-1e,24.0,0,555.0,0.0,618.0,0.0,0.0
5630,Earth,0,F/1234/P,TRAPPIST-1e,24.0,0,276.0,0.0,0.0,0.0,489.0
5631,Europa,0,D/188/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0
5632,Earth,0,G/973/S,TRAPPIST-1e,29.0,0,0.0,5.0,6.0,0.0,0.0
5633,Mars,0,F/1235/P,55 Cancri e,44.0,0,2956.0,0.0,10.0,12.0,692.0
5634,Earth,0,F/1141/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,703.0,0.0
5635,Earth,1,G/974/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0
5636,Europa,0,C/224/S,55 Cancri e,26.0,0,0.0,9641.0,51.0,224.0,2428.0
5637,Earth,1,G/975/S,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0
5638,Mars,1,E/394/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
5639,Earth,0,F/1236/P,55 Cancri e,23.0,0,94.0,132.0,0.0,967.0,5.0
5640,Earth,1,G/967/P,PSO J318.5-22,33.0,0,0.0,0.0,0.0,0.0,0.0
5641,Earth,0,G/977/S,TRAPPIST-1e,30.0,0,477.0,0.0,8.0,0.0,323.0
5642,Earth,0,G/968/P,TRAPPIST-1e,32.0,0,0.0,104.0,2.0,0.0,801.0
5643,Mars,0,Unknown,TRAPPIST-1e,19.0,0,781.0,0.0,295.0,613.0,0.0
5644,Mars,0,D/189/P,TRAPPIST-1e,41.0,0,1.0,0.0,808.0,0.0,0.0
5645,Earth,1,G/969/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0
5646,Earth,0,G/970/P,TRAPPIST-1e,36.0,0,9.0,247.0,0.0,482.0,16.0
5647,Mars,1,F/1143/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0
5648,Europa,0,D/190/P,55 Cancri e,45.0,1,1017.0,3863.0,0.0,601.0,3999.0
5649,Europa,1,D/190/P,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0
5650,Earth,1,G/971/P,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0
5651,Earth,0,F/1238/P,PSO J318.5-22,24.0,0,0.0,73.0,617.0,0.0,0.0
5652,Earth,1,G/979/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0
5653,Earth,0,F/1239/P,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,1989.0,18.0
5654,Earth,0,E/395/S,TRAPPIST-1e,13.0,0,28.0,396.0,367.0,0.0,0.0
5655,Europa,1,B/231/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0
5656,Europa,0,B/231/S,55 Cancri e,25.0,0,140.0,4451.0,0.0,0.0,2050.0
5657,Earth,0,E/383/P,TRAPPIST-1e,24.0,0,718.0,0.0,265.0,302.0,384.0
5658,Earth,0,G/973/P,TRAPPIST-1e,20.0,0,3.0,0.0,0.0,806.0,0.0
5659,Mars,1,F/1144/S,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0
5660,Mars,1,F/1144/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0
5661,Earth,0,F/1145/S,TRAPPIST-1e,27.0,0,0.0,839.0,0.0,36.0,5.0
5662,Earth,1,G/974/P,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0
5663,Earth,1,G/974/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
5664,Earth,0,G/974/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
